"CUST_ID","LAST_NAME","FIRST_NAME","STREET_ADDRESS","POSTAL_CODE","CITY_ID","CITY","STATE_PROVINCE_ID","STATE_PROVINCE","COUNTRY_ID","COUNTRY","CONTINENT_ID","CONTINENT","AGE","COMMUTE_DISTANCE","CREDIT_BALANCE","EDUCATION","EMAIL","FULL_TIME","GENDER","HOUSEHOLD_SIZE","INCOME","INCOME_LEVEL","INSUFF_FUNDS_INCIDENTS","JOB_TYPE","LATE_MORT_RENT_PMTS","MARITAL_STATUS","MORTGAGE_AMT","NUM_CARS","NUM_MORTGAGES","PET","PROMOTION_RESPONSE","RENT_OWN","SEG","WORK_EXPERIENCE","YRS_CURRENT_EMPLOYER","YRS_CUSTOMER","YRS_RESIDENCE","ADDRESS_POINT","COUNTRY_CODE","USERNAME"
3134,"Delalande","Pleasance","5 RUE DU G¿N¿RAL DE RASCAS","57220",23911,"BOULAY-MOSELLE",1002,"",160,"France",14,"Europe",30,4,359,"Associates","Pleasance.Delalande@oraclemail.com","No","Female",3,13568,"A: Below 30,000",0,"Business",2,"S",0,1,0,"Unknown",0,"Rent",5,7,1,3,5,oracle.sql.STRUCT@6573a1ab,"FR","guest4021"
3135,"De Carneillon","Dareau","1 RUE MICHAULANE","60460",92799,"PR¿CY-SUR-OISE",1002,"",160,"France",14,"Europe",78,-1,100,"Masters","Dareau.De Carneillon@oraclemail.com","","Male",2,72113,"D: 70,000 - 89,999",0,"Sales",0,"M",0,1,0,"Unknown",0,"Own",10,6,,9,9,oracle.sql.STRUCT@430be8c3,"FR","guest3505"
3136,"Couto","Tilly","PRA¿A DE ALMEIDA GARRETT","2765-190",86274,"ESTORIL",1161,"",119,"Portugal",14,"Europe",44,0,140,"Doctorate","Tilly.Couto@oraclemail.com","","Female",7,112527,"F: 110,000 - 129,999",0,"Business",0,"M",50000,3,2,"Unknown",0,"Own",7,9,,4,12,oracle.sql.STRUCT@7f5a6928,"PT","guest2177"
3137,"Pombal","Aghamarsana","","4710",11209,"BRAGA",1161,"",119,"Portugal",14,"Europe",25,10,58,"Doctorate","Aghamarsana.Pombal@oraclemail.com","No","Male",5,80883,"D: 70,000 - 89,999",1,"Clerical",2,"M",0,2,0,"Other",0,"Rent",3,4,3,1,3,oracle.sql.STRUCT@7f02fc6f,"PT",""
3138,"Rodrigues","Breasal","RUA DE GAZA","2775-576",109825,"CARCAVELOS",1161,"",119,"Portugal",14,"Europe",61,0,168,"Bachelors","Breasal.Rodrigues@oraclemail.com","No","Male",1,114013,"F: 110,000 - 129,999",0,"Professional",0,"S",0,1,0,"Unknown",0,"Rent",9,16,16,11,7,oracle.sql.STRUCT@78464dd,"PT","guest1191"
3139,"Correia","Destinee","51 AVENIDA DUQUE DE LOUL¿","1050-087",66101,"LISBOA",1161,"",119,"Portugal",14,"Europe",35,0,160,"Masters","Destinee.Correia@oraclemail.com","No","Female",2,66693,"C: 50,000 - 69,999",0,"Business",1,"S",140000,1,1,"Unknown",0,"Own",5,2,1,5,5,oracle.sql.STRUCT@1b55d91e,"PT","guest4657"
3140,"De Brito","Arsharuni","N114","2000",11304,"CASAIS DA ALAGOA",1161,"",119,"Portugal",14,"Europe",21,7,750,"Bachelors","Arsharuni.De Brito@oraclemail.com","Yes","Male",4,15234,"A: Below 30,000",0,"Services",2,"M",0,1,0,"Other",0,"Rent",1,3,1,3,2,oracle.sql.STRUCT@37eaf075,"PT","guest1626"
3141,"Granda","Hina","RUA DO GOLF","4500",67722,"ESPINHO",1161,"",119,"Portugal",14,"Europe",23,9,305,"LessThanHS","Hina.Granda@oraclemail.com","Yes","Female",3,15376,"A: Below 30,000",1,"Business",3,"M",0,2,0,"Other",0,"Rent",3,3,2,1,1,oracle.sql.STRUCT@5fe39363,"PT","guest2638"
3142,"Guerra","Bardanes","PRA¿A TE¿FILO BRAGA","2700",23982,"ALFORNELOS",1161,"",119,"Portugal",14,"Europe",72,-1,163,"High School","Bardanes.Guerra@oraclemail.com","","Male",2,23392,"A: Below 30,000",0,"Business",0,"M",0,1,0,"Unknown",0,"Rent",10,37,,9,9,oracle.sql.STRUCT@7b65a6ce,"PT","guest2595"
3143,"Zorian","Agavaha","28 ST PAULS ROAD","CH42 3",24486,"BIRKENHEAD",1113,"",129,"United Kingdom",14,"Europe",79,-1,87,"Bachelors","Agavaha.Zorian@oraclemail.com","","Male",1,116922,"F: 110,000 - 129,999",0,"Clerical",0,"S",0,1,0,"Unknown",0,"Own",10,31,,17,7,oracle.sql.STRUCT@4ecd0d95,"GB","guest2330"
3144,"Lindenmaier","Louretta","15 KING STREET","EH48 1",91916,"BATHGATE",1113,"",129,"United Kingdom",14,"Europe",41,0,303,"Bachelors","Louretta.Lindenmaier@oraclemail.com","","Female",2,117215,"F: 110,000 - 129,999",0,"Professional",0,"M",0,2,0,"Unknown",0,"Rent",7,17,,5,4,oracle.sql.STRUCT@2ec42561,"GB","guest2431"
3145,"Javushian","Annanya","33 DUNGANNON ROAD","BT71 4",77717,"COALISLAND",1113,"",129,"United Kingdom",14,"Europe",39,-1,453,"Bachelors","Annanya.Javushian@oraclemail.com","","Female",3,33625,"B: 30,000 - 49,999",3,"Skilled",3,"M",290000,1,2,"Other",0,"Own",3,18,,3,3,oracle.sql.STRUCT@6d7fc351,"GB","guest4333"
3146,"Sugiyama","Mizuki","","",109772,"Kusugauracho",1112,"Tokyo",128,"Japan",16,"Asia",49,1,193,"High School","Mizuki.Sugiyama@oraclemail.com","No","Female",4,1704,"A: Below 30,000",1,"Labor",3,"S",400000,2,2,"Other",0,"Own",7,20,2,4,16,oracle.sql.STRUCT@3bfa4be6,"JP","guest1697"
3147,"Murakami","Aoi","","",24273,"Matsudo",1112,"Tokyo",128,"Japan",16,"Asia",68,-1,105,"Doctorate","Aoi.Murakami@oraclemail.com","","Female",1,51554,"C: 50,000 - 69,999",0,"Professional",0,"S",160000,1,1,"Unknown",0,"Own",9,9,,4,4,oracle.sql.STRUCT@1dfd58a9,"JP","guest2329"
3148,"Jansdr","Akaday","1 ST GEORGES ROAD","FY4 2",88760,"BLACKPOOL",1113,"",129,"United Kingdom",14,"Europe",74,-1,29,"Doctorate","Akaday.Jansdr@oraclemail.com","","Male",2,119392,"F: 110,000 - 129,999",0,"Scientific",0,"M",0,1,0,"Cat",0,"Own",10,32,,15,5,oracle.sql.STRUCT@129d995a,"GB","guest4080"
3149,"Endo","Haruru","","",37116,"Hino",1112,"Tokyo",128,"Japan",16,"Asia",71,-1,184,"Masters","Haruru.Endo@oraclemail.com","","Female",2,90813,"E: 90,000 - 109,999",0,"Professional",0,"M",0,1,0,"Unknown",0,"Own",10,48,,17,33,oracle.sql.STRUCT@16ba513,"JP","guest4455"
3150,"Yamamoto","Hina","","",24301,"Ninomiya",1112,"Tokyo",128,"Japan",16,"Asia",68,13,361,"High School","Hina.Yamamoto@oraclemail.com","Yes","Female",2,61973,"C: 50,000 - 69,999",1,"Skilled",0,"M",0,2,0,"Cat",0,"Rent",8,24,2,11,5,oracle.sql.STRUCT@68a77ba3,"JP","guest531"
3151,"Kikuchi","Miyu","","",64987,"Yawata",1112,"Tokyo",128,"Japan",16,"Asia",67,4,184,"Masters","Miyu.Kikuchi@oraclemail.com","No","Female",1,112589,"F: 110,000 - 129,999",0,"Clerical",0,"S",0,1,0,"Unknown",0,"Own",9,9,1,3,20,oracle.sql.STRUCT@1f685e0e,"JP","guest1226"
3152,"Sakamoto","Haruru","","",75955,"Hiratsuka",1112,"Tokyo",128,"Japan",16,"Asia",56,11,401,"Doctorate","Haruru.Sakamoto@oraclemail.com","Yes","Female",3,109920,"E: 90,000 - 109,999",2,"Professional",2,"S",0,1,0,"Other",0,"Rent",9,1,1,9,19,oracle.sql.STRUCT@614153f0,"JP","guest1520"
3153,"Ruscova","Kasisnu","","",35593,"Llano Grande",1110,"Distrito Federal",101,"Mexico",11,"North America",42,8,114,"LessThanHS","Kasisnu.Ruscova@oraclemail.com","Yes","Male",1,71480,"D: 70,000 - 89,999",0,"Business",0,"S",0,1,0,"Unknown",0,"Rent",6,24,2,9,4,oracle.sql.STRUCT@3d5e31f6,"MX","guest1322"
3154,"Paasikivi","Urtilan","","",74206,"Media Caballeria",1110,"Distrito Federal",101,"Mexico",11,"North America",23,2,1025,"Bachelors","Urtilan.Paasikivi@oraclemail.com","No","Male",3,83859,"D: 70,000 - 89,999",0,"Business",0,"M",0,2,0,"Unknown",0,"Rent",3,4,1,3,1,oracle.sql.STRUCT@6e773f9d,"MX","guest4384"
3155,"Glenn","Bernelle","","",35691,"Evolucion",1110,"Distrito Federal",101,"Mexico",11,"North America",74,-1,27,"Bachelors","Bernelle.Glenn@oraclemail.com","","Female",2,32519,"B: 30,000 - 49,999",0,"Business",0,"M",0,2,0,"Other",0,"Own",10,53,,12,2,oracle.sql.STRUCT@33329473,"MX","guest4569"
3156,"Takahashi","Mitsuki","","",110260,"Futto",1112,"Tokyo",128,"Japan",16,"Asia",73,-1,1,"Masters","Mitsuki.Takahashi@oraclemail.com","","Female",1,78768,"D: 70,000 - 89,999",0,"Business",0,"S",0,1,0,"Unknown",0,"Own",10,2,,5,5,oracle.sql.STRUCT@58079f36,"JP","guest3025"
3157,"Ochi","Haruka","","",11497,"Shisui",1112,"Tokyo",128,"Japan",16,"Asia",44,2,8,"Associates","Haruka.Ochi@oraclemail.com","No","Female",4,23941,"A: Below 30,000",0,"Business",0,"M",0,3,0,"Unknown",0,"Rent",7,9,2,1,17,oracle.sql.STRUCT@149ad441,"JP","guest1472"
3158,"Stickl","Raje","","",74688,"San Miguel Balderas",1110,"Distrito Federal",101,"Mexico",11,"North America",60,2,332,"Associates","Raje.Stickl@oraclemail.com","No","Female",3,66595,"C: 50,000 - 69,999",0,"Sales",0,"S",0,1,0,"Unknown",0,"Rent",9,39,23,5,7,oracle.sql.STRUCT@43469a98,"MX","guest1918"
3159,"Korneev","Emilia","","",78233,"Los Cides",1110,"Distrito Federal",101,"Mexico",11,"North America",80,-1,162,"LessThanHS","Emilia.Korneev@oraclemail.com","","Female",1,50102,"C: 50,000 - 69,999",0,"Labor",0,"S",0,1,0,"Unknown",0,"Own",10,31,,17,7,oracle.sql.STRUCT@64701f8f,"MX","guest2180"
3160,"Maeda","Ayaka","","",84484,"Sakura",1112,"Tokyo",128,"Japan",16,"Asia",21,11,750,"Bachelors","Ayaka.Maeda@oraclemail.com","Yes","Female",1,30328,"B: 30,000 - 49,999",0,"Professional",0,"M",0,1,0,"Other",0,"Rent",1,3,2,3,2,oracle.sql.STRUCT@6ac218,"JP","guest1535"
3161,"Yamasaki","Haruto","","",57729,"Nobitome",1112,"Tokyo",128,"Japan",16,"Asia",42,16,370,"High School","Haruto.Yamasaki@oraclemail.com","Yes","Male",1,9668,"A: Below 30,000",1,"Labor",3,"S",260000,1,1,"Unknown",0,"Own",6,18,6,6,16,oracle.sql.STRUCT@42103688,"JP","guest1555"
3162,"Watanabe","Miu","","",49239,"Kitanoshita",1112,"Tokyo",128,"Japan",16,"Asia",19,2,0,"Associates","Miu.Watanabe@oraclemail.com","No","Female",8,3086,"A: Below 30,000",0,"Business",0,"S",0,0,0,"Unknown",0,"",1,5,2,0,19,oracle.sql.STRUCT@3575e608,"JP","guest1668"
3163,"Visalakshi","Bharupa","","",35512,"La Loma",1110,"Distrito Federal",101,"Mexico",11,"North America",42,6,64,"Masters","Bharupa.Visalakshi@oraclemail.com","Yes","Male",6,77010,"D: 70,000 - 89,999",0,"Clerical",0,"M",110000,1,1,"Cat",0,"Own",6,14,11,1,11,oracle.sql.STRUCT@511d0b4e,"MX","guest1364"
3164,"Sosa","Jeanne","","",10099,"Gallinas",1110,"Distrito Federal",101,"Mexico",11,"North America",24,4,89,"Doctorate","Jeanne.Sosa@oraclemail.com","Yes","Female",1,71246,"D: 70,000 - 89,999",0,"Sales",0,"S",164000,1,1,"Other",0,"Own",5,3,3,6,3,oracle.sql.STRUCT@7b16977,"MX","guest2783"
3165,"Hamada","Haruna","","",11529,"Totsukacho",1112,"Tokyo",128,"Japan",16,"Asia",36,5,467,"Doctorate","Haruna.Hamada@oraclemail.com","No","Female",5,74511,"D: 70,000 - 89,999",0,"Sales",2,"M",0,2,0,"Unknown",0,"Rent",3,7,1,3,3,oracle.sql.STRUCT@4456bb7f,"JP","guest3874"
3166,"Kato","Haruru","","",50379,"Okitsu",1112,"Tokyo",128,"Japan",16,"Asia",18,16,0,"High School","Haruru.Kato@oraclemail.com","Yes","Female",6,16694,"A: Below 30,000",0,"Business",0,"S",0,1,0,"Other",0,"",1,1,1,3,18,oracle.sql.STRUCT@5e89505b,"JP","guest1732"
3167,"Kudo","Haruna","","",11543,"Naruto",1112,"Tokyo",128,"Japan",16,"Asia",66,4,120,"High School","Haruna.Kudo@oraclemail.com","No","Female",1,11132,"A: Below 30,000",0,"Business",0,"S",0,1,0,"Unknown",0,"Rent",9,33,2,9,7,oracle.sql.STRUCT@67f777bf,"JP","guest1627"
3168,"Saito","Honoka","","",80602,"Kizaki",1112,"Tokyo",128,"Japan",16,"Asia",50,10,10,"Masters","Honoka.Saito@oraclemail.com","Yes","Female",1,74081,"D: 70,000 - 89,999",0,"None",0,"S",0,1,0,"Cat",0,"Rent",7,8,5,5,5,oracle.sql.STRUCT@6b8140e7,"JP","guest3759"
3169,"Takahashi","Nanami","","",11522,"Goi",1112,"Tokyo",128,"Japan",16,"Asia",52,0,256,"Masters","Nanami.Takahashi@oraclemail.com","","Female",6,119014,"F: 110,000 - 129,999",0,"Sales",0,"M",0,2,0,"Unknown",0,"Rent",7,2,,1,8,oracle.sql.STRUCT@1afd83ab,"JP","guest2539"
3170,"Ono","Hinata","","",59991,"Susaki",1112,"Tokyo",128,"Japan",16,"Asia",31,1,18,"Bachelors","Hinata.Ono@oraclemail.com","Yes","Female",1,81877,"D: 70,000 - 89,999",0,"Business",0,"S",0,1,0,"Unknown",0,"Rent",5,1,1,1,4,oracle.sql.STRUCT@e621327,"JP","guest4363"
3171,"Rossovskaya","Canaya","","",90127,"Diez de Junio",1110,"Distrito Federal",101,"Mexico",11,"North America",64,10,28,"High School","Canaya.Rossovskaya@oraclemail.com","Yes","Female",2,44806,"B: 30,000 - 49,999",0,"Business",0,"S",0,1,0,"Unknown",0,"Rent",9,26,18,0,2,oracle.sql.STRUCT@5274d7db,"MX","guest2716"
3172,"Watanabe","Shou","","",24292,"Kamakura",1112,"Tokyo",128,"Japan",16,"Asia",27,10,26,"Masters","Shou.Watanabe@oraclemail.com","No","Male",4,48814,"B: 30,000 - 49,999",0,"Labor",4,"M",0,1,0,"Unknown",0,"Rent",3,5,2,1,2,oracle.sql.STRUCT@3393230a,"JP","guest3101"
3173,"Schaenzer","Agathe","","",75810,"Coatepec",1110,"Distrito Federal",101,"Mexico",11,"North America",19,7,0,"High School","Agathe.Schaenzer@oraclemail.com","Yes","Female",7,22561,"A: Below 30,000",0,"Business",0,"S",0,1,0,"Other",0,"",1,1,1,3,19,oracle.sql.STRUCT@45051e08,"MX","guest1215"
3174,"Hayashi","Souta","","",24305,"Toke",1112,"Tokyo",128,"Japan",16,"Asia",19,2,0,"Associates","Souta.Hayashi@oraclemail.com","No","Male",4,34648,"B: 30,000 - 49,999",0,"Clerical",0,"S",0,0,0,"Unknown",0,"",1,1,1,0,19,oracle.sql.STRUCT@5be0c6a4,"JP","guest2543"
3175,"Kai","Mitsuki","","",99729,"Honden",1112,"Tokyo",128,"Japan",16,"Asia",76,-1,7,"High School","Mitsuki.Kai@oraclemail.com","","Female",1,11999,"A: Below 30,000",0,"Business",0,"S",0,1,0,"Unknown",0,"Rent",10,41,,15,5,oracle.sql.STRUCT@2fde080c,"JP","guest4458"
3176,"Ruinart","Mauricio","","",26703,"La Capilla",1055,"Jalisco",101,"Mexico",11,"North America",65,4,133,"High School","Mauricio.Ruinart@oraclemail.com","No","Male",2,9447,"A: Below 30,000",0,"Business",0,"S",0,0,0,"Unknown",0,"Rent",9,21,5,0,5,oracle.sql.STRUCT@5ffe58e,"MX","guest1175"
3177,"Chauhan","Fodla","","",39679,"San Antonio",1055,"Jalisco",101,"Mexico",11,"North America",53,5,35,"Doctorate","Fodla.Chauhan@oraclemail.com","Yes","Female",4,69737,"C: 50,000 - 69,999",2,"Clerical",3,"S",420000,2,2,"Other",0,"Own",7,15,6,4,20,oracle.sql.STRUCT@68674e67,"MX","guest2165"
3178,"Ballard","Lou","1600 Tullie Cir Ne","30328-6104",26684,"Atlanta",1194,"Georgia",102,"United States",11,"North America",21,14,250,"High School","Lou.Ballard@oraclemail.com","Yes","Female",1,22365,"A: Below 30,000",0,"Professional",0,"S",0,1,0,"Dog",0,"",1,5,2,1,21,oracle.sql.STRUCT@35ef7029,"US","guest1905"
3179,"Ciaro","Kuldip","1 VIA AGOSTINO GALLO","25121",95569,"BRESCIA",1089,"",153,"Italy",14,"Europe",49,20,167,"Doctorate","Kuldip.Ciaro@oraclemail.com","Yes","Male",7,99713,"E: 90,000 - 109,999",0,"Skilled",0,"M",50000,2,2,"Dog",0,"Own",6,1,1,10,15,oracle.sql.STRUCT@6a2e80f0,"IT","guest1079"
3180,"Cennini","Oran","","",14360,"General Camara",1090,"Rio Gra Do Sul",112,"Brazil",13,"South America",41,3,317,"Doctorate","Oran.Cennini@oraclemail.com","Yes","Male",7,28725,"A: Below 30,000",2,"Business",1,"M",220000,2,2,"Dog",0,"Own",6,13,10,6,20,oracle.sql.STRUCT@1007cbae,"BR","guest1193"
3181,"Dickerson","Laurie","811 Marietta Street","30329",26684,"Atlanta",1194,"Georgia",102,"United States",11,"North America",22,6,240,"Doctorate","Laurie.Dickerson@oraclemail.com","Yes","Female",5,62839,"C: 50,000 - 69,999",1,"Business",5,"M",0,2,0,"Other",0,"Rent",3,1,1,4,3,oracle.sql.STRUCT@4241bbbf,"US","guest4307"
3182,"Dati","Martine","VIA MADONNETTA","16038",27010,"SANTA MARGHERITA LIGURE",1089,"",153,"Italy",14,"Europe",76,-1,180,"LessThanHS","Martine.Dati@oraclemail.com","","Female",1,50455,"C: 50,000 - 69,999",0,"Professional",0,"S",0,1,0,"Unknown",0,"Own",10,42,,1,1,oracle.sql.STRUCT@c61f5e6,"IT","guest3351"
3183,"Nichetti","Akli","1 VIA PASQUALE FORMISANO","80125",74486,"NAPOLI",1089,"",153,"Italy",14,"Europe",42,1,232,"High School","Akli.Nichetti@oraclemail.com","Yes","Male",3,8466,"A: Below 30,000",1,"Professional",1,"M",320000,2,2,"Dog",0,"Own",6,21,9,6,16,oracle.sql.STRUCT@1256cd9a,"IT","guest1527"
3184,"Nachbauer","Claudine","","",49520,"Teluklepok",1024,"Singapore",113,"Singapore",16,"Asia",22,2,191,"Doctorate","Claudine.Nachbauer@oraclemail.com","Yes","Female",1,84119,"D: 70,000 - 89,999",0,"Skilled",0,"S",0,1,0,"Unknown",0,"Rent",5,1,1,3,3,oracle.sql.STRUCT@3ca23ec5,"SG","guest4248"
3185,"Booth","Chelsea","1301 Constitution Rd Se ","30303",26684,"Atlanta",1194,"Georgia",102,"United States",11,"North America",43,10,88,"Masters","Chelsea.Booth@oraclemail.com","Yes","Female",1,37495,"B: 30,000 - 49,999",0,"Sales",0,"S",0,1,0,"Unknown",0,"Rent",7,6,5,5,19,oracle.sql.STRUCT@73f1e6ad,"US","guest2558"
3186,"Naca","Fanetta","","",55461,"Ban Khlong Khuan",1005,"Bangkok",148,"Thailand",16,"Asia",75,-1,90,"Bachelors","Fanetta.Naca@oraclemail.com","","Female",1,31698,"B: 30,000 - 49,999",0,"Scientific",0,"S",0,1,0,"Dog",0,"Own",10,56,,10,10,oracle.sql.STRUCT@70bcf3f0,"TH","guest3303"
3187,"Fischer","Carmen","4777 E Outer Dr ","48234-3241",52617,"Detroit",1115,"Michigan",102,"United States",11,"North America",61,14,32,"Doctorate","Carmen.Fischer@oraclemail.com","Yes","Male",3,84995,"D: 70,000 - 89,999",0,"Sales",0,"S",140000,1,1,"Unknown",0,"Own",9,11,11,8,6,oracle.sql.STRUCT@54a2da60,"US","guest1767"
3188,"Cenghialta","Bhurikirti","158 VIALE GIUSEPPE GRASSI","73100",102918,"LECCE",1089,"",153,"Italy",14,"Europe",44,25,87,"Bachelors","Bhurikirti.Cenghialta@oraclemail.com","Yes","Male",2,77919,"D: 70,000 - 89,999",0,"Business",0,"M",0,1,0,"Unknown",0,"Rent",6,2,2,7,7,oracle.sql.STRUCT@79db9227,"IT","guest1920"
3189,"Chedraui","Ahan","","",109256,"Sulayman an Nasir",1170,"Tel Aviv",132,"Israel",16,"Asia",56,1,388,"Masters","Ahan.Chedraui@oraclemail.com","Yes","Male",2,47111,"B: 30,000 - 49,999",0,"Business",0,"M",0,2,0,"Cat",0,"Own",8,15,15,1,5,oracle.sql.STRUCT@563d73f,"IL","guest509"
3190,"Reese","Derrick","3800 Lake Washington Blvd","98118",111032,"Seattle",1092,"Washington",102,"United States",11,"North America",25,2,710,"LessThanHS","Derrick.Reese@oraclemail.com","No","Male",3,18531,"A: Below 30,000",3,"Business",3,"M",0,1,0,"Other",0,"Rent",3,6,1,5,1,oracle.sql.STRUCT@12d78710,"US","guest4279"
3191,"Geboyan","Cherrelle","","",63699,"Paracuru",1056,"Ceara",112,"Brazil",13,"South America",49,6,231,"LessThanHS","Cherrelle.Geboyan@oraclemail.com","Yes","Female",3,1180,"A: Below 30,000",0,"Business",2,"S",0,1,0,"Unknown",0,"Rent",7,6,4,7,15,oracle.sql.STRUCT@50e43ef0,"BR","guest1623"
3192,"Khachvankian","Badb","","",40049,"Tiro Seguro",1171,"Bahia",112,"Brazil",13,"South America",16,7,0,"Unknown","Badb.Khachvankian@oraclemail.com","Yes","Female",8,15492,"A: Below 30,000",0,"Business",0,"M",0,1,0,"Dog",0,"Rent",1,5,0,1,2,oracle.sql.STRUCT@750bc461,"BR","guest2110"
3193,"Altaner","Lore","5 HOHENZOLLERNSTRASSE","80801",55410,"M¿NCHEN",1023,"",159,"Germany",14,"Europe",23,7,77,"Doctorate","Lore.Altaner@oraclemail.com","Yes","Female",1,104313,"E: 90,000 - 109,999",0,"Professional",0,"S",164000,1,1,"Other",0,"Own",5,1,1,6,3,oracle.sql.STRUCT@6eca3fd0,"DE","guest2203"
3194,"Saldanha","Claudine","","",75321,"Lamarao do Passe",1171,"Bahia",112,"Brazil",13,"South America",77,-1,134,"Associates","Claudine.Saldanha@oraclemail.com","","Female",1,41611,"B: 30,000 - 49,999",0,"Business",0,"S",0,1,0,"Unknown",0,"Rent",10,10,,15,5,oracle.sql.STRUCT@400bda1e,"BR","guest3344"
3195,"Kirschofer","Emil","19 INNERE WIENER STRASSE","81667",27074,"M¿NCHEN",1116,"",159,"Germany",14,"Europe",79,-1,30,"LessThanHS","Emil.Kirschofer@oraclemail.com","","Male",1,19620,"A: Below 30,000",0,"Labor",0,"S",0,1,0,"Dog",0,"Own",10,8,,14,37,oracle.sql.STRUCT@31e97f51,"DE","guest2742"
3196,"Jancke","Erik","1 OPPELNER STRASSE","31167",59662,"BOCKENEM",1116,"",159,"Germany",14,"Europe",45,25,394,"High School","Erik.Jancke@oraclemail.com","Yes","Male",1,36606,"B: 30,000 - 49,999",1,"Business",1,"S",20000,1,1,"Unknown",0,"Own",6,16,6,2,16,oracle.sql.STRUCT@1aea8dc1,"DE","guest1039"
3197,"Mai","Eunice","","",63699,"Paracuru",1056,"Ceara",112,"Brazil",13,"South America",40,0,122,"Associates","Eunice.Mai@oraclemail.com","","Female",4,41593,"B: 30,000 - 49,999",2,"Business",2,"M",0,3,0,"Unknown",0,"Rent",7,10,,7,17,oracle.sql.STRUCT@25e115f3,"BR","guest2404"
3198,"Haneyan","Lwiza","","",109256,"Sulayman an Nasir",1170,"Tel Aviv",132,"Israel",16,"Asia",54,2,473,"Doctorate","Lwiza.Haneyan@oraclemail.com","Yes","Female",4,111349,"F: 110,000 - 129,999",0,"Clerical",0,"S",390000,2,2,"Unknown",0,"Own",7,23,9,4,9,oracle.sql.STRUCT@3b24f07b,"IL","guest3141"
3199,"Hoglund","Sonya","","",51461,"At Tiwal",1170,"Tel Aviv",132,"Israel",16,"Asia",72,-1,181,"Masters","Sonya.Hoglund@oraclemail.com","","Female",2,69974,"C: 50,000 - 69,999",0,"Clerical",0,"M",0,1,0,"Cat",0,"Own",10,21,,19,9,oracle.sql.STRUCT@41cd03b9,"IL","guest4528"
3200,"Lecamwasam","Kaninaka","","",108362,"Tabua",1171,"Bahia",112,"Brazil",13,"South America",52,2,29,"Associates","Kaninaka.Lecamwasam@oraclemail.com","Yes","Male",1,7428,"A: Below 30,000",0,"Skilled",0,"S",0,1,0,"Unknown",0,"Rent",6,29,6,7,17,oracle.sql.STRUCT@f870ac4,"BR","guest1123"
3201,"Aidarov","Amal","LEOFOROS KIFISIAS","151 24",85220,"MAROUSI",1091,"",115,"Greece",14,"Europe",78,-1,140,"Doctorate","Amal.Aidarov@oraclemail.com","","Female",2,103932,"E: 90,000 - 109,999",3,"Business",3,"M",0,1,0,"Unknown",0,"Own",10,24,,5,5,oracle.sql.STRUCT@2264d84a,"GR","guest2986"
3202,"Stefaneschi","Leanna","ZAIMI","106 82",40223,"ATHINA",1091,"",115,"Greece",14,"Europe",73,-1,144,"LessThanHS","Leanna.Stefaneschi@oraclemail.com","","Female",2,46288,"B: 30,000 - 49,999",0,"Business",0,"M",0,1,0,"Unknown",0,"Rent",10,45,,17,7,oracle.sql.STRUCT@3e5f5355,"GR","guest4732"
3203,"Koehler","Lealia","","",40045,"Pindoretama",1056,"Ceara",112,"Brazil",13,"South America",38,20,153,"LessThanHS","Lealia.Koehler@oraclemail.com","Yes","Female",1,44396,"B: 30,000 - 49,999",0,"Business",0,"S",0,1,0,"Unknown",0,"Rent",5,6,5,1,5,oracle.sql.STRUCT@17a65fec,"BR","guest2948"
3204,"Randall","Clara","496 Lynnfield St Ste 7","01904",81779,"Lynn",1136,"Massachusetts",102,"United States",11,"North America",36,11,18,"Bachelors","Clara.Randall@oraclemail.com","No","Female",3,94173,"E: 90,000 - 109,999",0,"Labor",0,"M",0,2,0,"Unknown",0,"Rent",3,12,3,5,5,oracle.sql.STRUCT@20c0b6f6,"US","guest4486"
3205,"Valentine","Colette","736 Cambridge St","02118",69120,"Boston",1136,"Massachusetts",102,"United States",11,"North America",63,20,206,"Doctorate","Colette.Valentine@oraclemail.com","Yes","Female",3,41592,"B: 30,000 - 49,999",0,"Clerical",0,"S",160000,1,1,"Unknown",0,"Own",9,30,24,6,4,oracle.sql.STRUCT@24629c2c,"US","guest1619"
3206,"Robbins","Hester","34 Nylander Way ","01720",85639,"Acton",1136,"Massachusetts",102,"United States",11,"North America",64,20,38,"Doctorate","Hester.Robbins@oraclemail.com","Yes","Female",2,86394,"D: 70,000 - 89,999",1,"Clerical",0,"M",17570,2,1,"Other",0,"Own",8,9,9,9,24,oracle.sql.STRUCT@60e3a60e,"US","guest915"
3207,"Dorsey","Stanley","1249 Boylston Ave","02205",69120,"Boston",1136,"Massachusetts",102,"United States",11,"North America",75,0,41,"Associates","Stanley.Dorsey@oraclemail.com","No","Male",2,17354,"A: Below 30,000",0,"Business",0,"M",0,1,0,"Unknown",0,"Rent",10,40,3,13,3,oracle.sql.STRUCT@451fccc1,"US","guest3371"
3208,"Emerson","Ivan","8 Faneuil Hall Marketplace Ste 300","02109",69120,"Boston",1136,"Massachusetts",102,"United States",11,"North America",73,-1,137,"Doctorate","Ivan.Emerson@oraclemail.com","","Male",2,89904,"D: 70,000 - 89,999",0,"Services",0,"M",0,1,0,"Unknown",0,"Own",10,31,,13,3,oracle.sql.STRUCT@604da592,"US","guest4629"
