ORDER_LINE_ID,ORDER_ID,ORDER_PRIORITY,CUSTOMER_ID,CUSTOMER_NAME,CUSTOMER_SEGMENT,CITY,PRODUCT_CATEGORY,PRODUCT_SUB_CATEGORY,PRODUCT_CONTAINER,PRODUCT_NAME,PROFIT,PROFIT_RATIO,QUANTITY_ORDERED,SALES,DISCOUNT,GROSS_UNIT_PRICE,SHIPPING_COST,SHIP_MODE,SHIP_DATE,ORDER_DATE,STATE,POSTAL_CODE,COUNTRY,LATITUDE,LONGITUDE,CONTINENT,REGION,SALES_REP
7481,88118,High,2730,Valerie Hahn,Consumer,Rome,Technology,Copiers and Fax,Large Box,Hewlett Packard LaserJet 3310 Copier,6428,68.22330715,16,9422,599,633,24,Regular Air,7/4/2017,7/2/2017,Provincia di Roma,IT101425,Italy,41.89595563,12.48325842,Europe,Southern Europe,
7482,88118,High,2730,Valerie Hahn,Consumer,Milan,Office Supplies,Paper,Small Box,Xerox 1887,120,66.66666667,10,180,14,20,5,Regular Air,7/5/2017,7/2/2017,Provincia di Milano,IT101692,Italy,45.4699752,9.20500891,Europe,Southern Europe,
1822,88509,High,689,Tommy Honeycutt,Small Business,St. Petersburg,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Colored Pencils,25,64.1025641,13,39,1,3,1,Regular Air,7/6/2017,7/2/2017,City of St. Petersburg,RU101696,Russia,59.93901451,30.31602006,Europe,Eastern Europe,
4707,87251,High,1748,Helen Simpson,Home Office,Hong Kong,Furniture,Office Furnishings,Medium Box,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1147,64.47442383,16,1779,56,113,6,Regular Air,7/6/2017,7/2/2017,Yau Tsim Mong,HK101477,Hong Kong S.A.R.,22.3049809,114.1850093,Asia,Southern Asia,
7653,88761,Critical,2792,Emma Copeland,Corporate,El Paso,Office Supplies,Binders and Binder Accessories,Small Box,Vinyl Sectional Post Binders,345,63.88888889,14,540,17,40,3,Regular Air,7/3/2017,7/2/2017,Colorado,US10909,United States,31.77998395,-106.5099952,America,North America,David Buchwald
4694,11876,High,1745,Herbert Holden,Home Office,Hong Kong,Furniture,Office Furnishings,Medium Box,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1106,15.78646874,63,7006,292,113,6,Regular Air,7/6/2017,7/2/2017,Yau Tsim Mong,HK101477,Hong Kong S.A.R.,22.3049809,114.1850093,Asia,Southern Asia,
5756,87870,Not Specified,2110,Clyde Norman,Corporate,Hong Kong,Office Supplies,Paper,Small Box,Xerox 1966,-4,-4.210526316,15,95,4,7,7,Regular Air,7/3/2017,7/2/2017,Yau Tsim Mong,HK101477,Hong Kong S.A.R.,22.3049809,114.1850093,Asia,Southern Asia,
8428,88193,High,3068,Anne Heller,Consumer,Nagasaki,Technology,Computer Peripherals,Small Box,Logitech Access Keyboard,-5,-15.625,2,32,1,17,4,Express Air,7/4/2017,7/2/2017,Nagasaki-ken,JP101579,Japan,32.76498842,129.8850329,Asia,Eastern Asia,
5741,22727,Not Specified,2107,Leigh Burnette Hurley,Corporate,Chicago,Office Supplies,Paper,Small Box,Xerox 1966,-116,-29.89690722,61,388,25,7,7,Regular Air,7/3/2017,7/3/2017,Illinois,,United States,41.82999066,-87.75005497,America,North America,Chris Walker
8429,88193,High,3068,Anne Heller,Consumer,Aomori,Furniture,Office Furnishings,Small Pack,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",-35,-32.71028037,11,107,2,10,7,Regular Air,7/3/2017,7/2/2017,Aomori-ken,JP101537,Japan,40.82503908,140.7100052,Asia,Eastern Asia,
4097,87786,Critical,1540,Charlene Reynolds,Corporate,Sao Paulo,Technology,Telephones and Communication,Small Box,M3682,-229,-94.62809917,2,242,12,133,8,Regular Air,7/5/2017,7/2/2017,São Paulo,BR131660,Brazil,-23.55867959,-46.62501998,America,South America,
3628,91334,Low,1371,Valerie Moss,Corporate,Rio de Janeiro,Furniture,Office Furnishings,Small Box,"Seth Thomas 14"" Putty-Colored Wall Clock",148,58.96414343,9,251,14,31,8,Regular Air,7/6/2017,7/3/2017,Rio de Janeiro,BR121660,Brazil,-22.92502317,-43.22502079,America,South America,
5486,90764,Not Specified,2023,Dan George,Home Office,Pretoria,Technology,Telephones and Communication,Small Box,M70,216,23.45276873,7,921,26,133,9,Regular Air,7/5/2017,7/3/2017,Gauteng,ZA101571,South Africa,-25.70692055,28.22942908,Africa,Southern Africa,
1238,90356,High,482,Marion Stephenson,Corporate,Adelaide,Furniture,Tables,Jumbo Box,Bevis Round Conference Table Top & Single Column Base,-139,-44.98381877,2,309,6,154,44,Delivery Truck,7/5/2017,7/3/2017,South Australia,AU101679,Australia,-34.93498777,138.6000048,Oceania,Australia and New Zealand,
9415,87540,Not Specified,3400,Florence Gold,Corporate,Santa Fe,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",-58,-54.71698113,13,106,6,9,4,Regular Air,7/4/2017,7/3/2017,New Mexico,US10874,United States,35.68692893,-105.9372394,America,North America,Janice Joplin
9416,87540,Not Specified,3400,Florence Gold,Corporate,Glendale,Technology,Computer Peripherals,Small Box,Logitech Internet Navigator Keyboard,-110,-119.5652174,3,92,4,33,7,Regular Air,7/7/2017,7/3/2017,Arizona,US85302,United States,33.58194114,-112.1958238,America,North America,Kevin Jernagan
3626,91334,Low,1371,Valerie Moss,Corporate,Rio de Janeiro,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",-49,-158.0645161,6,31,0,5,6,Regular Air,7/8/2017,7/3/2017,Rio de Janeiro,BR121660,Brazil,-22.92502317,-43.22502079,America,South America,
3627,91334,Low,1371,Valerie Moss,Corporate,Sao Paulo,Furniture,Office Furnishings,Small Box,"Eldon Expressions™ Wood and Plastic Desk Accessories, Oak",-350,-203.4883721,17,172,5,11,13,Regular Air,7/4/2017,7/3/2017,São Paulo,BR131660,Brazil,-23.55867959,-46.62501998,America,South America,
8913,86512,Not Specified,3224,Claudia White,Small Business,Salem,Furniture,Office Furnishings,Medium Box,"DAX Value U-Channel Document Frames, Easel Back",-53,-79.10447761,13,67,1,5,6,Regular Air,7/6/2017,7/3/2017,Massachusetts,US01971,United States,42.5224989,-70.88309175,America,North America,Anand Prashad
7463,88963,High,2724,Erika Clapp,Home Office,Marseille,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 315,60,70.58823529,14,85,4,6,1,Regular Air,7/7/2017,7/4/2017,Provence-Alpes-Côte-d'Azur,FR121423,France,43.28997906,5.37501013,Europe,Western Europe,
3245,90381,Medium,1231,Jim Roberson,Small Business,Las Plumas,Furniture,Office Furnishings,Large Box,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,473,50.86021505,9,930,59,111,24,Express Air,7/7/2017,7/4/2017,Provincia del Chubut,AR101701,Argentina,-43.41627887,-67.24998845,America,South America,
3244,90381,Medium,1231,Jim Roberson,Small Business,Las Plumas,Office Supplies,Appliances,Jumbo Drum,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",833,15.99462366,16,5208,305,346,91,Delivery Truck,7/6/2017,7/4/2017,Provincia del Chubut,AR101701,Argentina,-43.41627887,-67.24998845,America,South America,
3230,36482,Medium,1228,Hazel Jennings,Small Business,Libreville,Furniture,Office Furnishings,Large Box,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,473,12.70822139,36,3722,242,111,24,Express Air,7/7/2017,7/4/2017,Estuaire,,Gabon,0.3901,9.4544,Africa,Middle Africa,
5963,90686,High,2192,Julia Haynes,Home Office,Gurgaon,Office Supplies,Appliances,Small Box,"Eureka Hand Vacuum, Bagless",11,1.25284738,17,878,28,52,20,Express Air,7/7/2017,7/4/2017,Haryana,IN101445,India,28.45000633,77.01999101,Asia,Southern Asia,
5952,15714,High,2190,Marvin Patrick,Home Office,Davangere,Office Supplies,Appliances,Small Box,"Eureka Hand Vacuum, Bagless",3,0.085445742,68,3511,133,52,20,Express Air,7/7/2017,7/4/2017,Karnataka,IN101447,India,14.47000694,75.92000647,Asia,Southern Asia,
3228,36482,Medium,1228,Hazel Jennings,Small Business,Tel Aviv,Office Supplies,Paper,Small Box,Xerox 193,-7,-13.7254902,9,51,4,6,5,Express Air,7/6/2017,7/4/2017,,,Israel,32.0667,34.8,Asia,Western Asia,
7462,88963,High,2724,Erika Clapp,Home Office,Marseille,Office Supplies,Paper,Small Box,Xerox 1923,-43,-45.26315789,15,95,7,7,6,Regular Air,7/6/2017,7/4/2017,Provence-Alpes-Côte-d'Azur,FR121423,France,43.28997906,5.37501013,Europe,Western Europe,
3243,90381,Medium,1230,Joan Hardin,Small Business,Libreville,Office Supplies,Paper,Small Box,Xerox 193,-7,-63.63636364,2,11,1,6,5,Express Air,7/6/2017,7/4/2017,Estuaire,,Gabon,0.3901,9.4544,Africa,Middle Africa,
2229,90454,High,862,Vivian Hodge,Corporate,Voronezh,Office Supplies,Appliances,Small Box,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,115,68.86227545,4,167,5,42,4,Regular Air,7/6/2017,7/5/2017,Voronezhskaya Oblast',RU101492,Russia,51.72998069,39.26999548,Europe,Eastern Europe,
3965,88007,Low,1490,Leslie Duffy,Corporate,Rio de Janeiro,Office Supplies,Paper,Wrap Bag,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",8,8.888888889,10,90,3,9,5,Regular Air,7/8/2017,7/5/2017,Rio de Janeiro,BR121660,Brazil,-22.92502317,-43.22502079,America,South America,
6756,91002,Not Specified,2480,Rhonda Tuttle,Corporate,Osaka,Technology,Office Machines,Jumbo Drum,"Hewlett-Packard Business Color Inkjet 3000 [N, DTN] Series Printers",54,0.512479833,13,10537,577,853,55,Delivery Truck,7/8/2017,7/5/2017,Osaka-fu,JP101669,Japan,34.75003522,135.4601448,Asia,Eastern Asia,
6882,87211,Medium,2525,Grace Everett,Corporate,Lyon,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,-92,-79.31034483,16,116,5,7,2,Regular Air,7/8/2017,7/5/2017,Auvergne-Rhône-Alpes,FR121423,France,45.77000856,4.830030475,Europe,Western Europe,
1980,87729,Not Specified,745,Mary Page,Consumer,Ryazan,Office Supplies,Binders and Binder Accessories,Small Box,Trimflex™ Flexible Post Binders,94,66.1971831,7,142,11,23,3,Regular Air,7/8/2017,7/6/2017,Ryazanskaya Oblast',RU101480,Russia,54.61995933,39.71999385,Europe,Eastern Europe,
4073,88853,High,1531,Jon Ayers,Consumer,Rio de Janeiro,Technology,Telephones and Communication,Small Pack,Accessory32,-24,-5.454545455,8,440,27,59,1,Regular Air,7/9/2017,7/6/2017,Rio de Janeiro,BR121660,Brazil,-22.92502317,-43.22502079,America,South America,
4470,86648,High,1681,Shawn Dunn,Consumer,Toronto,Office Supplies,Binders and Binder Accessories,Small Box,Binder Posts,-51,-83.60655738,11,61,2,6,5,Express Air,7/9/2017,7/6/2017,Ontario,CA101660,Canada,43.69997988,-79.42002079,America,North America,
4469,86648,High,1681,Shawn Dunn,Consumer,Toronto,Office Supplies,Appliances,Small Box,Staples 6 Outlet Surge,-21,-190.9090909,1,11,1,13,5,Regular Air,7/9/2017,7/6/2017,Ontario,CA101660,Canada,43.69997988,-79.42002079,America,North America,
4069,88853,High,1530,Seth Sweeney,Consumer,Sao Paulo,Technology,Office Machines,Jumbo Box,Okidata Pacemark 4410N Wide Format Dot Matrix Printer,-83,-2.389176742,1,3474,189,3696,9,Delivery Truck,7/9/2017,7/6/2017,São Paulo,BR131660,Brazil,-23.55867959,-46.62501998,America,South America,
578,87231,Not Specified,221,Colleen Wilcox,Home Office,Cardiff,Office Supplies,Binders and Binder Accessories,Small Box,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",-3,-17.64705882,2,17,1,9,3,Regular Air,7/10/2017,7/7/2017,England,GB101410,United Kingdom,51.49999473,-3.22500757,Europe,Northern Europe,
8356,86201,Not Specified,3039,Anne Barnett,Corporate,Shanghai,Office Supplies,Storage & Organization,Medium Box,Iris Project Case,-69,-143.75,6,48,2,8,7,Regular Air,7/10/2017,7/7/2017,,,China,31.2,121.5,Asia,Eastern Asia,
1938,89350,Critical,718,Jimmy Hsu,Corporate,Melbourne,Technology,Computer Peripherals,Small Pack,"IBM 80 Minute CD-R Spindle, 50/Pack",161,63.38582677,12,254,11,22,2,Regular Air,7/12/2017,7/9/2017,State of Victoria,AU101558,Australia,-37.82003131,144.9750162,Oceania,Australia and New Zealand,
4993,86604,Low,1837,Herbert Williamson,Home Office,Rio de Janeiro,Office Supplies,Pens & Art Supplies,Wrap Bag,"Quartet Omega Colored Chalk, 12/Pack",14,63.63636364,4,22,1,6,1,Regular Air,7/15/2017,7/9/2017,Rio de Janeiro,BR121660,Brazil,-22.92502317,-43.22502079,America,South America,
2047,86282,High,767,Jeffrey Mueller,Corporate,Yaroslavl,Technology,Telephones and Communication,Small Box,R380,1103,57.96111403,10,1903,110,207,4,Regular Air,7/12/2017,7/9/2017,Yaroslavskaya Oblast',RU101488,Russia,57.61998293,39.87001054,Europe,Eastern Europe,
1939,89350,Critical,718,Jimmy Hsu,Corporate,Sydney,Technology,Telephones and Communication,Small Pack,Accessory31,86,57.33333333,4,150,4,38,1,Regular Air,7/10/2017,7/9/2017,State of New South Wales,2000,Australia,-33.92001097,151.1851798,Oceania,Australia and New Zealand,
5906,90395,Low,2161,Judith Wallace,Corporate,Merida,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1020,54.57463884,11,1869,50,170,30,Delivery Truck,7/17/2017,7/9/2017,Yucatán,ME11690,Mexico,20.96663881,-89.61663355,America,Central America,
9015,88832,Not Specified,3258,Gretchen Best Wilkins,Consumer,Des Moines,Technology,Copiers and Fax,Large Box,Canon PC-428 Personal Copier,955,45.71565342,11,2089,159,211,24,Regular Air,7/12/2017,7/9/2017,Iowa,US10971,United States,41.57998008,-93.61998092,America,North America,Richard Wark
4992,86604,Low,1837,Herbert Williamson,Home Office,Rio de Janeiro,Office Supplies,Binders and Binder Accessories,Small Box,"GBC White Gloss Covers, Plain Front",23,20.90909091,8,110,6,15,6,Regular Air,7/14/2017,7/9/2017,Rio de Janeiro,BR121660,Brazil,-22.92502317,-43.22502079,America,South America,
9016,88832,Not Specified,3258,Gretchen Best Wilkins,Consumer,Philadelphia,Office Supplies,Paper,Small Box,Xerox 210,-49,-148.4848485,5,33,1,7,7,Regular Air,7/12/2017,7/9/2017,Pennsylvania,US10894,United States,39.99997316,-75.16999597,America,North America,Anand Prashad
7820,88285,Critical,2860,Joann Mullen,Corporate,Santiago,Office Supplies,Binders and Binder Accessories,Small Box,Lock-Up Easel 'Spel-Binder',96,64.86486486,5,148,6,30,1,Regular Air,7/11/2017,7/10/2017,Santiago,CH101604,Chile,-33.45001382,-70.66704085,America,South America,
77,87659,Low,27,Guy Gallagher,Corporate,Cardiff,Office Supplies,Paper,Small Box,Xerox 194,335,67.67676768,9,495,25,59,14,Regular Air,7/17/2017,7/11/2017,England,GB101410,United Kingdom,51.49999473,-3.22500757,Europe,Northern Europe,
8938,87441,High,3231,Arthur Fleming,Small Business,Milwaukee,Office Supplies,Labels,Small Box,Avery 501,27,67.5,11,40,2,4,1,Regular Air,7/13/2017,7/11/2017,Wisconsin,US10903,United States,43.05265505,-87.91996708,America,North America,Chris Walker
7594,91585,Not Specified,2773,Christina Zhu,Corporate,Columbus,Furniture,Office Furnishings,Wrap Bag,"Master Giant Foot Doorstop, Safety Yellow",17,17.34693878,13,98,3,8,4,Regular Air,7/14/2017,7/11/2017,North Carolina,US10884,United States,32.47043276,-84.98001734,America,North America,Belinda Stonarch
1331,90870,Low,519,Beverly Keith,Home Office,Canberra,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16801 Nautilus™ Battery Pencil Sharpener,19,16.66666667,5,114,2,23,6,Regular Air,7/17/2017,7/11/2017,Australian Capital Territory,AU101555,Australia,-35.28302855,149.1290262,Oceania,Australia and New Zealand,
76,87659,Low,27,Guy Gallagher,Corporate,Birmingham,Office Supplies,Paper,Small Box,Xerox 1880,-45,-33.33333333,4,135,9,37,20,Regular Air,7/14/2017,7/11/2017,England,GB101495,United Kingdom,52.47497398,-1.919996787,Europe,Northern Europe,
3990,85887,Medium,1495,Theodore Petty,Home Office,Recife,Office Supplies,Paper,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",-17,-70.83333333,3,24,0,8,6,Regular Air,7/13/2017,7/11/2017,Pernambuco,BR111660,Brazil,-8.075645326,-34.91560551,America,South America,
7595,91585,Not Specified,2773,Christina Zhu,Corporate,Augusta,Office Supplies,Pens & Art Supplies,Wrap Bag,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",-29,-85.29411765,11,34,0,3,2,Regular Air,7/14/2017,7/11/2017,Virginia,US10914,United States,33.46081158,-81.98498051,America,North America,Michael Petras
7488,88119,Low,2731,Robert Sloan,Consumer,Milan,Office Supplies,Paper,Small Box,Xerox 209,-95,-186.2745098,8,51,2,7,8,Regular Air,7/19/2017,7/11/2017,Provincia di Milano,IT101692,Italy,45.4699752,9.20500891,Europe,Southern Europe,
3989,85887,Medium,1495,Theodore Petty,Home Office,Recife,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",-116,-246.8085106,10,47,3,5,5,Regular Air,7/14/2017,7/11/2017,Pernambuco,BR111660,Brazil,-8.075645326,-34.91560551,America,South America,
6655,87793,High,2447,Gladys Everett,Consumer,Shanghai,Office Supplies,Paper,Small Box,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",305,67.18061674,8,454,14,59,7,Express Air,7/15/2017,7/12/2017,,,China,31.2,121.5,Asia,Eastern Asia,
5202,86334,Medium,1946,Teresa Wallace,Home Office,Bogota,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 336,12,29.26829268,10,41,3,5,1,Regular Air,7/14/2017,7/12/2017,,,Colombia,4.5981,74.0758,America,South America,
6915,91021,Not Specified,2539,Max Hubbard,Home Office,Santa Fe,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",-8,-11.76470588,9,68,3,8,4,Regular Air,7/14/2017,7/12/2017,New Mexico,US10874,United States,35.68692893,-105.9372394,America,North America,Janice Joplin
2120,90051,Not Specified,804,Kim Ellington,Small Business,Kaliningrad,Office Supplies,Labels,Small Box,Avery 51,-82,-113.8888889,12,72,5,7,1,Regular Air,7/14/2017,7/12/2017,Kaliningradskaya Oblast',RU101494,Russia,54.70000612,20.49734289,Europe,Eastern Europe,
6914,91021,Not Specified,2539,Max Hubbard,Home Office,Milan,Office Supplies,Binders and Binder Accessories,Small Box,Self-Adhesive Ring Binder Labels,-35,-79.54545455,13,44,3,4,7,Regular Air,7/15/2017,7/12/2017,Provincia di Milano,IT101692,Italy,45.4699752,9.20500891,Europe,Southern Europe,
781,87392,Not Specified,298,Eugene Terrell,Corporate,Perth,Furniture,Tables,Jumbo Box,Hon 61000 Series Interactive Training Tables,33,35.86956522,2,92,1,47,47,Delivery Truck,7/16/2017,7/13/2017,Western Australia,AU101630,Australia,-31.95501463,115.8399987,Oceania,Australia and New Zealand,
777,87392,Not Specified,294,Rose Reed,Corporate,Liverpool,Technology,Office Machines,Jumbo Drum,Lexmark Z54se Color Inkjet Printer,15,5.434782609,3,276,7,96,14,Delivery Truck,7/16/2017,7/13/2017,England,GB101680,United Kingdom,53.41600181,-2.917997886,Europe,Northern Europe,
7489,88120,Critical,2731,Robert Sloan,Consumer,Milan,Technology,Computer Peripherals,Small Box,"Micro Innovations Micro 3000 Keyboard, Black",-73,-22.12121212,12,330,6,28,6,Regular Air,7/15/2017,7/13/2017,Provincia di Milano,IT101692,Italy,45.4699752,9.20500891,Europe,Southern Europe,
4870,85846,Not Specified,1799,Jordan Marsh,Corporate,Davangere,Technology,Telephones and Communication,Small Box,6190,-159,-120.4545455,2,132,4,70,3,Regular Air,7/14/2017,7/13/2017,Karnataka,IN101447,India,14.47000694,75.92000647,Asia,Southern Asia,
1383,88130,Low,542,Jim Shah,Home Office,Sydney,Technology,Computer Peripherals,Small Box,Logitech Access Keyboard,-46,-153.3333333,2,30,2,17,4,Regular Air,7/19/2017,7/13/2017,State of New South Wales,2000,Australia,-33.92001097,151.1851798,Oceania,Australia and New Zealand,
3329,86541,Not Specified,1257,Ryan Foster,Home Office,Rio de Janeiro,Furniture,Office Furnishings,Small Pack,"Eldon Regeneration Recycled Desk Accessories, Smoke",-10,-83.33333333,7,12,1,2,4,Express Air,7/15/2017,7/13/2017,Rio de Janeiro,BR121660,Brazil,-22.92502317,-43.22502079,America,South America,
5619,85838,High,2067,Theresa Desai,Corporate,Victoria,Furniture,Office Furnishings,Medium Box,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",648,68.21052632,9,950,56,113,6,Regular Air,7/17/2017,7/14/2017,British Columbia,CA116602,Canada,48.43328269,-123.3500009,America,North America,Jane Doe
